id,result,year,school_id,subject_id
60906,65.3,2015,8587,2
60907,35.5,2015,8587,1
60908,67,2015,8588,2
60909,41,2015,8588,1
60910,59,2015,8589,2
60911,42,2015,8589,1
60912,65,2015,8590,2
60913,38,2015,8590,1
60914,65,2015,8591,2
60915,44,2015,8591,1
60916,74.8,2015,8592,2
60917,44.17,2015,8592,1
60918,63.2,2015,8593,2
60919,33.6,2015,8593,1
60920,70.6,2015,8594,2
60921,39.95,2015,8594,1
60922,71,2015,9197,2
60923,48.9,2015,9197,1
60924,57.6,2015,9197,8
60925,46.5,2015,9197,5
60926,54.9,2015,9197,7
60927,66,2015,9197,6
60928,63.7,2015,9197,9
60929,34.7,2015,9197,4
60930,68.5,2015,9198,2
60931,49.9,2015,9198,1
60932,58.4,2015,9198,8
60933,52.4,2015,9198,7
60934,68.8,2015,9198,9
60935,43.3,2015,9198,4
60936,81,2015,9199,2
60937,52.9,2015,9199,1
60938,64.7,2015,9199,8
60939,67.3,2015,9199,5
60940,60.5,2015,9199,7
60941,74.9,2015,9199,6
60942,68.9,2015,9199,11
60943,80.2,2015,9199,3
60944,77.9,2015,9199,9
60945,66,2015,9199,4
60946,76.9,2015,9200,2
60947,54.2,2015,9200,1
60948,62.5,2015,9200,8
60949,56.8,2015,9200,7
60950,62.3,2015,9200,6
60951,65.6,2015,9200,9
60952,62.6,2015,9200,4
60953,78.5,2015,9201,2
60954,45.1,2015,9201,1
60955,62.1,2015,9201,8
60956,50.4,2015,9201,7
60957,64,2015,9201,9
60958,70.5,2015,9201,4
60959,72,2015,9202,2
60960,52.3,2015,9202,1
60961,59,2015,9202,8
60962,52.9,2015,9202,7
60963,50.8,2015,9202,6
60964,60.6,2015,9202,9
60965,50.9,2015,9202,4
60966,72,2015,9203,2
60967,46.4,2015,9203,1
60968,55.3,2015,9203,8
60969,72.8,2015,9203,5
60970,48.9,2015,9203,7
60971,63,2015,9203,6
60972,68.8,2015,9203,3
60973,53.6,2015,9203,9
60974,49.3,2015,9203,4
60975,71.1,2015,9204,2
60976,46.8,2015,9204,1
60977,54.7,2015,9204,8
60978,50.9,2015,9204,7
60979,70.3,2015,9204,6
60980,58.1,2015,9204,9
60981,57.1,2015,9204,4
60982,73.1,2015,9205,2
60983,45.2,2015,9205,1
60984,54.3,2015,9205,8
60985,48.7,2015,9205,7
60986,59.5,2015,9205,6
60987,62,2015,9205,9
60988,55.7,2015,9205,4
60989,62.2,2015,9206,2
60990,40.4,2015,9206,1
60991,43.5,2015,9206,8
60992,49,2015,9206,9
60993,28.4,2015,9206,3
60994,36.3,2015,9206,4
60995,68.4,2015,9207,2
60996,39.7,2015,9207,1
60997,54.5,2015,9207,8
60998,47.1,2015,9207,7
60999,69.8,2015,9207,6
61000,51.7,2015,9207,9
61001,49.2,2015,9207,4
61002,80.9,2015,9208,2
61003,52.8,2015,9208,1
61004,67.9,2015,9208,8
61005,62.8,2015,9208,5
61006,58,2015,9208,7
61007,60.7,2015,9208,6
61008,72.8,2015,9208,3
61009,73.1,2015,9208,9
61010,58.8,2015,9208,4
61011,73.5,2015,9209,2
61012,59.2,2015,9209,1
61013,61.8,2015,9209,8
61014,64.4,2015,9209,5
61015,57.2,2015,9209,7
61016,70.3,2015,9209,6
61017,49,2015,9209,11
61018,76.7,2015,9209,3
61019,59.6,2015,9209,9
61020,59.2,2015,9209,4
61021,71.1,2015,9210,2
61022,44.3,2015,9210,1
61023,62.7,2015,9210,8
61024,68.8,2015,9210,5
61025,51,2015,9210,7
61026,72.7,2015,9210,6
61027,55,2015,9210,11
61028,63.2,2015,9210,3
61029,65.5,2015,9210,9
61030,57.1,2015,9210,4
61031,57.3,2015,9210,10
61032,71.9,2015,9211,2
61033,49.2,2015,9211,1
61034,59.3,2015,9211,8
61035,55.3,2015,9211,7
61036,48.6,2015,9211,6
61037,52.8,2015,9211,9
61038,56.3,2015,9211,4
61039,69.4,2015,9212,2
61040,44.3,2015,9212,1
61041,60.6,2015,9212,8
61042,53.2,2015,9212,6
61043,60.2,2015,9212,9
61044,63.8,2015,9212,4
61045,78,2015,9213,2
61046,68,2015,9213,1
61047,63.4,2015,9213,8
61048,70.3,2015,9213,5
61049,65.4,2015,9213,7
61050,75.6,2015,9213,6
61051,73.1,2015,9213,11
61052,67.6,2015,9213,3
61053,72.2,2015,9213,9
61054,70.6,2015,9213,4
61055,64.9,2015,9214,2
61056,39.1,2015,9214,1
61057,53.4,2015,9214,8
61058,45.5,2015,9214,4
61059,44.6,2015,9214,7
61060,73.3,2015,9215,2
61061,54.5,2015,9215,1
61062,62.6,2015,9215,8
61063,59.5,2015,9215,7
61064,63.4,2015,9215,6
61065,66.2,2015,9215,9
61066,58,2015,9215,4
61067,55.3,2015,9215,10
61068,63.8,2015,9216,2
61069,43.3,2015,9216,1
61070,48.7,2015,9216,8
61071,48.4,2015,9216,7
61072,63.9,2015,9217,2
61073,43,2015,9217,1
61074,51.6,2015,9217,8
61075,50.6,2015,9217,7
61076,58,2015,9217,9
61077,59.3,2015,9217,10
61078,42.5,2015,9217,4
61079,62.9,2015,9219,2
61080,43.6,2015,9219,1
61081,49.1,2015,9219,8
61082,42.3,2015,9219,4
61083,60.9,2015,9220,2
61084,37.6,2015,9220,1
61085,53.8,2015,9220,8
61086,45.5,2015,9220,10
61087,49.7,2015,9220,9
61088,63.8,2015,9221,2
61089,35.3,2015,9221,1
61090,46.8,2015,9221,8
61091,42,2015,9221,7
61092,46.3,2015,9221,9
61093,67,2015,9222,2
61094,46.7,2015,9222,1
61095,51.1,2015,9222,8
61096,49.3,2015,9222,7
61097,46.4,2015,9222,9
61098,49.2,2015,9222,4
61099,68.7,2015,9223,2
61100,57.3,2015,9223,1
61101,56.5,2015,9223,8
61102,50.8,2015,9223,7
61103,60.2,2015,9223,9
61104,46.5,2015,9223,4
61105,69.2,2015,9224,2
61106,51.6,2015,9224,1
61107,57.9,2015,9224,8
61108,47.7,2015,9224,7
61109,59.4,2015,9224,6
61110,66.5,2015,9224,3
61111,60.3,2015,9224,9
61112,60,2015,9224,4
61113,72.8,2015,9224,10
61114,71.6,2015,9225,2
61115,34.1,2015,9225,1
61116,52.4,2015,9225,8
61117,54,2015,9225,5
61118,47.5,2015,9225,7
61119,55.5,2015,9225,6
61120,47.1,2015,9225,9
61121,50.3,2015,9225,4
61122,73.2,2015,9226,2
61123,53.4,2015,9226,1
61124,54.2,2015,9226,8
61125,55.4,2015,9226,7
61126,51,2015,9226,6
61127,58.3,2015,9226,9
61128,59.4,2015,9227,2
61129,32.3,2015,9227,1
61130,45.6,2015,9227,8
61131,41.5,2015,9227,7
61132,45.3,2015,9227,9
61133,61.5,2015,9228,2
61134,33.4,2015,9228,1
61135,47.1,2015,9228,8
61136,53.9,2015,9228,7
61137,30.8,2015,9228,6
61138,50,2015,9228,3
61139,41.2,2015,9228,9
61140,38.4,2015,9228,4
61141,66.1,2015,9229,2
61142,34.7,2015,9229,1
61143,44.8,2015,9229,8
61144,40.8,2015,9229,4
61145,48.5,2015,9229,9
61146,65,2015,9230,2
61147,36.7,2015,9230,1
61148,49.9,2015,9230,8
61149,52.2,2015,9230,9
61150,68.3,2015,9230,6
61151,65,2015,9231,2
61152,41.3,2015,9231,1
61153,43.6,2015,9231,8
61154,46.9,2015,9231,7
61155,48.8,2015,9231,9
61156,32,2015,9231,4
61157,80.5,2015,9232,2
61158,60.3,2015,9232,1
61159,65.9,2015,9232,8
61160,70.2,2015,9232,5
61161,68.4,2015,9232,7
61162,76.4,2015,9232,9
61163,66.8,2015,9232,11
61164,66.5,2015,9232,3
61165,59.2,2015,9232,4
61166,69.2,2015,9233,2
61167,50.8,2015,9233,1
61168,53.5,2015,9233,8
61169,47.5,2015,9233,7
61170,68.1,2015,9233,9
61171,52,2015,9233,4
61172,64.1,2015,9414,2
61173,40.6,2015,9414,1
61174,87.2,2015,9415,2
61175,67.3,2015,9415,1
61176,69.2,2015,9416,2
61177,43.7,2015,9416,1
61178,65.4,2015,9418,2
61179,38.4,2015,9418,1
61180,72.1,2015,9419,2
61181,39.3,2015,9419,1
61182,72.8,2015,9420,2
61183,52.8,2015,9420,1
61184,53.1,2015,9421,2
61185,28.5,2015,9421,1
61186,75.8,2015,9422,2
61187,52.4,2015,9422,1
61188,67.4,2015,9423,2
61189,35.7,2015,9423,1
61190,69.5,2015,9424,2
61191,44.5,2015,9424,1
61192,61,2015,9426,2
61193,29.6,2015,9426,1
61194,72.8,2015,9427,2
61195,43.9,2015,9427,1
61196,62,2015,9428,2
61197,33.7,2015,9428,1
61198,76.4,2015,9429,2
61199,49.8,2015,9429,1
61200,70.3,2015,9431,2
61201,45.6,2015,9431,1
61202,77.1,2015,9433,2
61203,52,2015,9433,1
61204,66.9,2015,9434,2
61205,36.4,2015,9434,1
61206,71.6,2015,9436,2
61207,60.5,2015,9436,1
61208,66.5,2015,9439,2
61209,39.4,2015,9439,1
61210,69.5,2015,9440,2
61211,41,2015,9440,1
61212,67.9,2015,9441,2
61213,38.2,2015,9441,1
61214,50.6,2015,9442,2
61215,26.1,2015,9442,1
61216,73.9,2015,9443,2
61217,49.3,2015,9443,1
61218,73,2015,9444,2
61219,49,2015,9444,1
61220,65.5,2015,9445,2
61221,34.6,2015,9445,1
61222,65.9,2015,9446,2
61223,41.2,2015,9446,1
61224,61.7,2015,9447,2
61225,28.7,2015,9447,1
61226,70.9,2015,9448,2
61227,51.4,2015,9448,1
61228,68.5,2015,9450,2
61229,45.2,2015,9450,1
61230,73.6,2015,9451,2
61231,43.5,2015,9451,1
61232,72.4,2015,9452,2
61233,44.4,2015,9452,1
61234,66.8,2015,9453,2
61235,40.6,2015,9453,1
61236,56.7,2015,9455,2
61237,48.2,2015,9455,1
61238,70.6,2015,9458,2
61239,45.3,2015,9458,1
61240,67.6,2015,9459,2
61241,42.8,2015,9459,1
61242,76.5,2015,9460,2
61243,37.7,2015,9460,1
61244,61.9,2015,9462,2
61245,40.2,2015,9462,1
61246,77,2015,9463,2
61247,52.1,2015,9463,1
61248,70.3,2015,9464,2
61249,47,2015,9464,1
61250,79.5,2015,9465,2
61251,51.6,2015,9465,1
61252,63,2015,9466,2
61253,37.2,2015,9466,1
61254,69.9,2015,9467,2
61255,40,2015,9467,1
61256,72,2015,9468,2
61257,46.4,2015,9468,1
61258,76.7,2015,9471,2
61259,39.6,2015,9471,1
61260,58,2015,9472,2
61261,32.4,2015,9472,1
61262,77.9,2015,9474,2
61263,57.2,2015,9474,1
61264,66.4,2015,9477,2
61265,38.6,2015,9477,1
61266,71.8,2015,9478,2
61267,38.3,2015,9478,1
61268,63.9,2015,9479,2
61269,34.3,2015,9479,1
61270,54.5,2015,9480,2
61271,76.5,2015,9484,2
61272,43.3,2015,9484,1
61273,72.4,2015,9485,2
61274,34.6,2015,9485,1
61275,63.04,2015,9486,2
61276,45.89,2015,9486,1
61277,55.87,2015,9486,8
61278,44.75,2015,9486,7
61279,73.17,2015,9487,2
61280,47,2015,9487,1
61281,56.25,2015,9487,8
61282,72.5,2015,9487,9
61283,64.98,2015,9488,2
61284,44.59,2015,9488,1
61285,53,2015,9488,8
61286,48.93,2015,9488,7
61287,41.6,2015,9488,6
61288,54.29,2015,9488,11
61289,72.17,2015,9488,3
61290,55.14,2015,9488,9
61291,47.6,2015,9488,4
61292,66.41,2015,9489,2
61293,41.6,2015,9489,1
61294,58.17,2015,9489,8
61295,56.71,2015,9489,7
61296,78.66,2015,9490,2
61297,57.75,2015,9490,1
61298,70.59,2015,9490,8
61299,73,2015,9490,5
61300,61.18,2015,9490,7
61301,69.38,2015,9490,6
61302,86.08,2015,9490,3
61303,77.57,2015,9490,9
61304,71.69,2015,9490,4
61305,69.07,2015,9491,2
61306,44.96,2015,9491,1
61307,57.32,2015,9491,8
61308,55,2015,9491,7
61309,67.4,2015,9491,9
61310,46.71,2015,9491,4
61311,62.41,2015,9492,2
61312,39.5,2015,9492,1
61313,52.93,2015,9492,8
61314,47.53,2015,9492,7
61315,67.4,2015,9492,9
61316,46.78,2015,9492,11
61317,51,2015,9492,4
61318,73.31,2015,9493,2
61319,49.11,2015,9493,1
61320,59.55,2015,9493,8
61321,73.33,2015,9495,2
61322,49.57,2015,9495,1
61323,61.09,2015,9495,8
61324,69.75,2015,9495,5
61325,60.13,2015,9495,7
61326,62.15,2015,9495,6
61327,46.56,2015,9495,11
61328,76.33,2015,9495,3
61329,64.11,2015,9495,9
61330,53.78,2015,9495,4
61331,66.91,2015,9496,2
61332,46.11,2015,9496,1
61333,57.58,2015,9496,8
61334,50.75,2015,9496,7
61335,57.17,2015,9496,9
61336,73.38,2015,9497,2
61337,65.24,2015,9497,1
61338,67.67,2015,9497,8
61339,71.13,2015,9497,5
61340,59.8,2015,9497,7
61341,78.6,2015,9497,6
61342,72.57,2015,9497,11
61343,74.78,2015,9497,3
61344,74.83,2015,9497,9
61345,65.78,2015,9497,4
61346,66.73,2015,9498,2
61347,51.12,2015,9498,1
61348,57.5,2015,9498,8
61349,48.33,2015,9498,7
61350,66.25,2015,9498,9
61351,71,2015,9498,3
61352,59.5,2015,9498,4
61353,62.5,2015,9499,2
61354,42.16,2015,9499,1
61355,55.86,2015,9499,8
61356,61,2015,9499,4
61357,46.63,2015,9499,7
61358,71.96,2015,9500,2
61359,52.83,2015,9500,1
61360,69.69,2015,9500,8
61361,74,2015,9500,5
61362,48.44,2015,9500,7
61363,61.33,2015,9500,6
61364,57.86,2015,9500,11
61365,71.06,2015,9500,3
61366,70.71,2015,9500,9
61367,63.84,2015,9500,4
61368,59.55,2015,9501,2
61369,41.45,2015,9501,1
61370,51.71,2015,9501,8
61371,46.8,2015,9501,7
61372,48,2015,9501,9
61373,57.89,2015,9502,2
61374,34.61,2015,9502,1
61375,55.94,2015,9502,8
61376,52.8,2015,9502,7
61377,57.75,2015,9502,9
61378,66.8,2015,9502,4
61379,69.49,2015,9505,2
61380,56.95,2015,9505,1
61381,57.21,2015,9505,8
61382,68.75,2015,9505,5
61383,59.08,2015,9505,7
61384,48.75,2015,9505,6
61385,76.4,2015,9505,3
61386,50.73,2015,9505,9
61387,47.79,2015,9505,4
61388,70.73,2015,9506,2
61389,55.72,2015,9506,1
61390,67.93,2015,9506,8
61391,53.43,2015,9506,7
61392,69.5,2015,9506,9
61393,66.6,2015,9506,4
61394,65.64,2015,9507,2
61395,44.31,2015,9507,1
61396,56.92,2015,9507,8
61397,52.45,2015,9507,4
61398,57.75,2015,9507,9
61399,65.29,2015,9508,2
61400,51.17,2015,9508,1
61401,55.08,2015,9508,8
61402,61.8,2015,9508,5
61403,55.45,2015,9508,7
61404,54.86,2015,9508,9
61405,76.43,2015,9508,11
61406,48.36,2015,9508,4
61407,67.7,2015,9509,2
61408,37.67,2015,9509,1
61409,54.18,2015,9509,8
61410,43,2015,9509,6
61411,79,2015,9509,3
61412,47,2015,9509,9
61413,54.4,2015,9509,4
61414,70.52,2015,9510,2
61415,55.06,2015,9510,1
61416,59.89,2015,9510,8
61417,59.98,2015,9510,5
61418,53.77,2015,9510,7
61419,66.48,2015,9510,6
61420,65.38,2015,9510,11
61421,77.13,2015,9510,3
61422,66.5,2015,9510,9
61423,51.05,2015,9510,4
61424,68.04,2015,9511,2
61425,56.79,2015,9511,1
61426,61.75,2015,9511,8
61427,53.75,2015,9511,7
61428,56.2,2015,9511,6
61429,58.67,2015,9511,9
61430,59.31,2015,9512,2
61431,34.18,2015,9512,1
61432,47.86,2015,9512,8
61433,44.5,2015,9512,7
61434,72.39,2015,9513,2
61435,60.39,2015,9513,1
61436,59,2015,9513,8
61437,56.5,2015,9513,7
61438,63,2015,9513,6
61439,64.33,2015,9513,11
61440,71.75,2015,9513,3
61441,52,2015,9513,9
61442,70.75,2015,9514,2
61443,39.29,2015,9514,1
61444,52.62,2015,9514,8
61445,59.25,2015,9514,5
61446,52.4,2015,9514,7
61447,60.2,2015,9514,6
61448,57.8,2015,9514,9
61449,63.21,2015,9515,2
61450,40.5,2015,9515,1
61451,44.55,2015,9515,8
61452,45.63,2015,9515,7
61453,58.4,2015,9515,9
61454,67.74,2015,9516,2
61455,49.02,2015,9516,1
61456,56.3,2015,9516,8
61457,56.57,2015,9516,5
61458,48.8,2015,9516,7
61459,51.5,2015,9516,6
61460,57,2015,9516,11
61461,65,2015,9516,3
61462,57.13,2015,9516,9
61463,48.33,2015,9516,4
61464,62.47,2015,9517,2
61465,36.74,2015,9517,1
61466,43.64,2015,9517,8
61467,48.57,2015,9517,7
61468,55.71,2015,9517,9
61469,69.68,2015,9518,2
61470,45.93,2015,9518,1
61471,54.96,2015,9518,8
61472,65.4,2015,9518,5
61473,47.3,2015,9518,7
61474,49.2,2015,9518,9
61475,50.83,2015,9518,4
61476,71.97,2015,9520,2
61477,61.64,2015,9520,1
61478,61.83,2015,9520,8
61479,72.64,2015,9520,5
61480,65.05,2015,9520,7
61481,68.28,2015,9520,6
61482,54.81,2015,9520,11
61483,74.43,2015,9520,3
61484,68.55,2015,9520,9
61485,55.68,2015,9520,4
61486,65.48,2015,9521,2
61487,42.16,2015,9521,1
61488,57.9,2015,9521,8
61489,48.4,2015,9521,7
61490,46,2015,9521,6
61491,48.43,2015,9521,9
61492,44.67,2015,9521,4
61493,71.52,2015,9522,2
61494,53,2015,9522,1
61495,54.4,2015,9522,8
61496,52.5,2015,9522,4
61497,54.92,2015,9522,7
61498,69.61,2015,9523,2
61499,47.94,2015,9523,1
61500,62.68,2015,9523,8
61501,60.13,2015,9523,5
61502,48.8,2015,9523,7
61503,58.88,2015,9523,6
61504,56.67,2015,9523,11
61505,67.2,2015,9523,3
61506,62.8,2015,9523,9
61507,48,2015,9523,4
61508,61.08,2015,9524,2
61509,43.22,2015,9524,1
61510,45.31,2015,9524,8
61511,42,2015,9524,4
61512,65.67,2015,9524,9
61513,70.1,2015,9525,2
61514,62.85,2015,9525,1
61515,61.63,2015,9525,8
61516,58.5,2015,9525,7
61517,69.57,2015,9525,6
61518,57.67,2015,9525,11
61519,70.75,2015,9525,3
61520,64.4,2015,9525,9
61521,60,2015,9525,10
61522,72.85,2015,9526,2
61523,56.75,2015,9526,1
61524,64.45,2015,9526,8
61525,46.29,2015,9526,4
61526,55.4,2015,9526,7
61527,74.86,2015,9527,2
61528,60.39,2015,9527,1
61529,67.62,2015,9527,8
61530,61.5,2015,9527,5
61531,69.57,2015,9527,7
61532,80.28,2015,9527,6
61533,60.09,2015,9527,11
61534,87.32,2015,9527,3
61535,79.59,2015,9527,9
61536,66.38,2015,9527,4
61537,65.08,2015,9528,2
61538,49.75,2015,9528,3
61539,55.8,2015,9528,1
61540,56,2015,9528,8
61541,50,2015,9528,4
61542,68.35,2015,9529,2
61543,46.25,2015,9529,1
61544,67.6,2015,9529,8
61545,51.4,2015,9529,7
61546,50,2015,9529,6
61547,48.8,2015,9529,9
61548,74,2015,9529,4
61549,68.94,2015,9530,2
61550,54.22,2015,9530,1
61551,56.5,2015,9530,8
61552,57.9,2015,9530,7
61553,49.5,2015,9530,6
61554,57.6,2015,9530,9
61555,52.75,2015,9530,4
61556,70.9,2015,9531,2
61557,50.95,2015,9531,1
61558,68.64,2015,9531,8
61559,68.33,2015,9531,9
61560,61.25,2015,9531,6
61561,66.71,2015,9532,2
61562,55.25,2015,9532,1
61563,56.6,2015,9532,8
61564,51.67,2015,9532,4
61565,63.3,2015,9532,7
61566,69.81,2015,9533,2
61567,34.7,2015,9533,1
61568,49.88,2015,9533,8
61569,43.25,2015,9533,7
61570,58,2015,9533,9
61571,71.79,2015,9534,2
61572,37.36,2015,9534,1
61573,53.54,2015,9534,8
61574,44.75,2015,9534,9
61575,68.77,2015,9535,2
61576,47.42,2015,9535,1
61577,57.12,2015,9535,8
61578,58.94,2015,9535,7
61579,69,2015,9535,6
61580,68.33,2015,9535,11
61581,63.17,2015,9535,3
61582,58.85,2015,9535,9
61583,54.86,2015,9535,4
61584,63.46,2015,9536,2
61585,40.97,2015,9536,1
61586,52.33,2015,9536,8
61587,51.4,2015,9536,5
61588,44.17,2015,9536,7
61589,32.43,2015,9536,6
61590,54,2015,9536,11
61591,44,2015,9536,9
61592,37.6,2015,9536,4
61593,70.37,2015,9537,2
61594,51,2015,9537,1
61595,55.69,2015,9537,8
61596,45,2015,9537,5
61597,55.29,2015,9537,7
61598,53.71,2015,9537,9
61599,56.25,2015,9537,3
61600,65.62,2015,9538,2
61601,48.04,2015,9538,1
61602,48.93,2015,9538,8
61603,44.64,2015,9538,7
61604,62.5,2015,9538,6
61605,61,2015,9538,9
61606,51.2,2015,9538,4
61607,63.33,2015,9539,2
61608,28.22,2015,9539,1
61609,49.69,2015,9539,8
61610,53.5,2015,9539,9
61611,32.67,2015,9539,11
61612,41.44,2015,9539,4
61613,69.29,2015,9540,2
61614,42.25,2015,9540,1
61615,53.34,2015,9540,8
61616,63.57,2015,9540,5
61617,50.33,2015,9540,7
61618,64.88,2015,9540,6
61619,57.5,2015,9540,3
61620,58,2015,9540,9
61621,47.31,2015,9540,4
61622,63.73,2015,9541,2
61623,40.11,2015,9541,1
61624,52.67,2015,9541,8
61625,70.58,2015,9542,2
61626,38.72,2015,9542,1
61627,54.19,2015,9542,8
61628,51.5,2015,9542,6
61629,63.33,2015,9542,9
61630,59,2015,9542,4
61631,76.91,2015,9543,2
61632,46.34,2015,9543,1
61633,61.19,2015,9543,8
61634,58.55,2015,9543,4
61635,58.8,2015,9543,7
61636,73.75,2015,9544,2
61637,39.51,2015,9544,1
61638,53.52,2015,9544,8
61639,55.88,2015,9544,7
61640,58.38,2015,9544,6
61641,56.18,2015,9544,11
61642,59.47,2015,9544,9
61643,41,2015,9544,4
61644,58.5,2015,9545,2
61645,27.08,2015,9545,1
61646,46.83,2015,9545,8
61647,43.5,2015,9545,7
61648,69.13,2015,9547,2
61649,42.11,2015,9547,1
61650,51.38,2015,9547,8
61651,55,2015,9547,4
61652,40.17,2015,9547,7
61653,81.12,2015,9548,2
61654,49.82,2015,9548,1
61655,63.04,2015,9548,8
61656,67,2015,9548,5
61657,67.67,2015,9548,7
61658,72.25,2015,9548,6
61659,58,2015,9548,11
61660,84.5,2015,9548,3
61661,66.67,2015,9548,9
61662,52.5,2015,9548,4
61663,63.77,2015,9549,2
61664,44.8,2015,9549,1
61665,50.95,2015,9549,8
61666,40.75,2015,9549,7
61667,35.2,2015,9549,9
61668,46.17,2015,9549,4
61669,70.32,2015,9550,2
61670,47.1,2015,9550,1
61671,56.85,2015,9550,8
61672,57,2015,9550,7
61673,74,2015,9551,2
61674,49,2015,9551,1
61675,65.18,2015,9551,8
61676,54.78,2015,9551,7
61677,59.6,2015,9551,9
61678,61.75,2015,9551,4
61679,84.85,2015,9552,2
61680,66.74,2015,9552,1
61681,67.07,2015,9552,8
61682,68.6,2015,9552,5
61683,71.12,2015,9552,7
61684,71.42,2015,9552,6
61685,75.83,2015,9552,11
61686,76.61,2015,9552,3
61687,70.26,2015,9552,9
61688,69.56,2015,9552,4
61689,75.88,2015,9553,2
61690,41.21,2015,9553,1
61691,61.76,2015,9553,8
61692,55.17,2015,9553,7
61693,53.6,2015,9553,9
61694,62,2015,9553,4
61695,70.98,2015,9554,2
61696,45.6,2015,9554,1
61697,59.17,2015,9554,8
61698,50.17,2015,9554,7
61699,66.8,2015,9554,6
61700,69.5,2015,9554,3
61701,65,2015,9554,9
61702,55.8,2015,9554,4
61703,69.92,2015,9555,2
61704,30.2,2015,9555,1
61705,50.86,2015,9555,8
61706,47.75,2015,9555,7
61707,50.5,2015,9555,9
61708,44.71,2015,9555,4
61709,65,2015,9556,2
61710,45.7,2015,9556,1
61711,54,2015,9556,8
61712,50,2015,9556,4
61713,49.43,2015,9556,7
61714,60.82,2015,9557,2
61715,32.86,2015,9557,1
61716,49.87,2015,9557,8
61717,39.25,2015,9557,6
61718,51.4,2015,9557,9
61719,47.6,2015,9557,4
61720,67.13,2015,9558,2
61721,30.07,2015,9558,1
61722,51.92,2015,9558,8
61723,71.12,2015,9559,2
61724,44,2015,9559,1
61725,51.06,2015,9559,8
61726,55,2015,9559,7
61727,59,2015,9559,9
61728,88.12,2015,9560,2
61729,86.88,2015,9560,1
61730,67.38,2015,9560,8
61731,82.89,2015,9560,7
61732,84.79,2015,9560,11
61733,77.38,2015,9560,3
61734,51.31,2015,9561,2
61735,21.45,2015,9561,1
61736,36.46,2015,9561,8
61737,35.25,2015,9561,7
61738,71.58,2015,9562,2
61739,35.43,2015,9562,1
61740,53.46,2015,9562,8
61741,53.1,2015,9562,7
61742,59.29,2015,9562,9
61743,62,2015,9562,3
61744,51.8,2015,9562,4
61745,69.46,2015,9563,2
61746,38.7,2015,9563,1
61747,57.83,2015,9563,8
61748,50.5,2015,9563,7
61749,49.6,2015,9563,6
61750,56,2015,9563,9
61751,77.68,2015,9564,2
61752,55.59,2015,9564,1
61753,56.9,2015,9564,8
61754,62,2015,9564,7
61755,62.84,2015,9565,2
61756,41.71,2015,9565,1
61757,49.57,2015,9565,8
61758,52.5,2015,9565,4
61759,47.4,2015,9565,9
61760,71.76,2015,9566,2
61761,44.78,2015,9566,1
61762,58.63,2015,9566,8
61763,62,2015,9566,5
61764,50.83,2015,9566,7
61765,54.17,2015,9566,9
61766,45.86,2015,9566,4
61767,57.86,2015,9567,2
61768,33.2,2015,9567,1
61769,42,2015,9567,8
61770,83.07,2015,9568,2
61771,54.98,2015,9568,1
61772,65.61,2015,9568,8
61773,47.78,2015,9568,7
61774,72,2015,9568,6
61775,79.5,2015,9568,3
61776,83.8,2015,9568,9
61777,62.92,2015,9568,4
61778,68.42,2015,9569,2
61779,57.29,2015,9569,1
61780,56.33,2015,9569,8
61781,64.25,2015,9569,7
61782,58.25,2015,9569,11
61783,48.6,2015,9569,4
61784,60.45,2015,9570,2
61785,53.2,2015,9570,1
61786,49.17,2015,9570,8
61787,76.27,2015,9571,2
61788,51.14,2015,9571,1
61789,61.13,2015,9571,8
61790,59.1,2015,9571,7
61791,69.25,2015,9571,6
61792,62.6,2015,9571,9
61793,52,2015,9571,4
61794,69.51,2015,9572,2
61795,44.11,2015,9572,1
61796,56,2015,9572,8
61797,54.67,2015,9572,7
61798,54.25,2015,9572,6
61799,52.33,2015,9572,3
61800,43.93,2015,9572,9
61801,45,2015,9572,4
61802,72.96,2015,9573,2
61803,54.48,2015,9573,1
61804,58.56,2015,9573,8
61805,53.57,2015,9573,7
61806,47.75,2015,9573,9
61807,55.5,2015,9573,11
61808,47.75,2015,9573,4
61809,65.23,2015,9574,2
61810,37.27,2015,9574,1
